@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute 'feature38' real
@attribute 'feature39' real
@attribute 'feature40' real
@attribute 'feature41' real
@attribute 'feature42' real
@attribute 'feature43' real
@attribute 'feature44' real
@attribute 'feature45' real
@attribute 'feature46' real
@attribute 'feature47' real
@attribute 'feature48' real
@attribute 'feature49' real
@attribute 'feature50' real
@attribute 'feature51' real
@attribute 'feature52' real
@attribute 'feature53' real
@attribute 'feature54' real
@attribute 'feature55' real
@attribute 'feature56' real
@attribute 'feature57' real
@attribute 'feature58' real
@attribute 'feature59' real
@attribute 'feature60' real
@attribute 'feature61' real
@attribute 'feature62' real
@attribute 'feature63' real
@attribute 'feature64' real
@attribute 'feature65' real
@attribute 'feature66' real
@attribute 'feature67' real
@attribute 'feature68' real
@attribute 'feature69' real
@attribute 'feature70' real
@attribute 'feature71' real
@attribute 'feature72' real
@attribute 'feature73' real
@attribute 'feature74' real
@attribute 'feature75' real
@attribute 'feature76' real
@attribute 'feature77' real
@attribute 'feature78' real
@attribute 'feature79' real
@attribute 'feature80' real
@attribute 'feature81' real
@attribute 'feature82' real
@attribute 'feature83' real
@attribute 'feature84' real
@attribute 'feature85' real
@attribute 'feature86' real
@attribute 'feature87' real
@attribute 'feature88' real
@attribute 'feature89' real
@attribute 'feature90' real
@attribute 'feature91' real
@attribute 'feature92' real
@attribute 'feature93' real
@attribute class {1 2 3 4 5 6 }
@data
0.008384,0.007164,0.005452,0.003875,0.011703,0.002880,0.004766,0.002892,596.000000,0.841127,0.909924,0.602020,1.000000,100.911688,0.721121,38.603176,20.878047,-34.196325,0.488455,1.403162,0.690473,2.520880,0.815722,3.245059,6.912278,1.264291,1.556837,1.130950,0.940473,-0.303371,0.682150,0.413678,0.610936,0.043744,2.697628,0.531020,2.865206,0.507237,9.571146,8.806203,2.452747,3.406919,1.102849,1.385610,-0.152072,0.655680,0.109643,0.127482,0.762245,0.556312,0.541559,0.606744,0.923820,2.384650,1.870664,0.621772,0.765394,0.511527,0.502344,-0.203003,0.398502,0.094440,0.179053,0.446169,2.433036,0.473815,2.773258,0.764817,3.263393,5.917231,1.328333,1.653448,1.870536,1.123049,-0.207035,0.606173,1.072129,1.894601,0.738576,0.787865,0.371783,0.627064,0.907937,2.398401,1.720393,0.662791,0.816902,0.714715,0.579452,-0.134219,0.332998,0.231617,0.362584,4
0.006059,0.001679,0.005264,0.001441,0.009383,0.001102,0.004840,0.002179,980.000000,0.592733,0.901564,0.679141,1.000000,129.154329,0.726974,41.352722,33.305434,-71.092528,0.285182,0.980301,0.528313,1.136908,0.765368,3.256083,3.096646,1.522316,1.964800,0.676078,0.999426,-0.167126,0.561596,0.101822,0.158617,0.048937,2.439166,0.361118,1.895098,0.529196,10.230591,5.190165,2.216049,3.321172,1.050428,1.352543,-0.061413,0.436428,0.102191,0.044571,0.416124,0.738749,0.440587,0.662986,0.830408,2.784687,1.902287,1.201321,1.537512,0.578749,0.833575,-0.131158,0.441680,0.054431,0.063355,0.249387,1.227735,0.427225,1.197996,0.735785,3.309160,2.928593,1.560868,2.073160,0.818201,1.086200,-0.106157,0.471746,0.104795,0.077468,0.389606,0.826037,0.388865,0.679356,0.810815,2.806750,1.877023,1.229222,1.594008,0.626347,0.889883,-0.095615,0.385987,0.014430,0.072605,3
0.006249,0.002215,0.005015,0.001878,0.010626,0.001914,0.004709,0.002516,693.000000,0.915731,0.959834,0.770000,1.000000,110.769553,0.697102,47.063506,18.909720,5.640805,0.332729,1.296998,0.449545,1.171767,0.762608,3.189573,3.414299,1.450834,1.899771,0.934720,1.050262,-0.166061,0.542401,0.263256,0.101741,0.048773,1.770932,0.648710,2.532263,0.589471,10.014218,8.311014,2.423812,3.364052,0.814677,1.242227,-0.170519,0.683180,0.085349,0.085008,0.728520,0.298495,0.579876,0.355246,0.929999,2.340301,1.122490,0.651735,0.785734,0.271364,0.461874,-0.264975,0.461919,0.087381,0.051616,0.296349,1.644295,0.326302,1.214979,0.737972,3.244966,3.235293,1.509774,2.002420,1.161783,1.142620,-0.119584,0.477709,0.110124,0.511892,0.706748,0.402408,0.447972,0.364481,0.917165,2.349957,1.055518,0.681069,0.836238,0.361578,0.525071,-0.191616,0.402989,0.057189,0.127678,3
0.005775,0.001425,0.004916,0.001618,0.010464,0.001881,0.004747,0.002473,641.000000,0.842955,0.933042,0.692973,1.000000,102.669048,0.749497,39.669688,21.341648,70.534242,0.161927,1.898305,0.357456,1.498512,0.672574,3.747646,4.004114,1.786447,2.440667,1.192832,1.248434,-0.099569,0.478523,0.041445,0.243481,0.040151,3.265537,0.344719,2.476924,0.474685,10.263653,6.698848,2.338906,3.464096,1.312912,1.464409,-0.085659,0.517442,0.060922,0.060217,0.801702,0.386695,0.048033,0.203200,0.941552,2.177480,0.425718,0.454242,0.543375,0.363276,0.412834,-0.037088,0.142656,0.064273,0.085851,0.133420,2.642702,0.167629,1.586522,0.613168,3.849673,3.700713,1.816838,2.559667,1.526203,1.396201,-0.060703,0.387630,0.163662,0.293244,0.785521,0.418582,0.004209,0.209531,0.933624,2.183374,0.422120,0.473351,0.565818,0.389290,0.452954,-0.005974,0.058310,0.078139,0.151058,3
0.004807,0.000598,0.004529,0.000564,0.010464,0.001789,0.004911,0.002579,779.000000,0.896696,0.950000,0.598310,1.000000,116.811183,0.705301,48.202679,21.336762,-60.690724,0.137635,1.588055,0.476259,1.221597,0.685627,4.050536,4.170494,1.879339,2.458336,0.989979,1.169065,-0.144657,0.582362,0.059955,0.064263,0.041971,2.938744,0.406383,2.430038,0.504253,9.937213,6.959304,2.349193,3.436697,1.248346,1.431718,-0.089568,0.525705,0.086886,0.114630,0.366296,0.577338,0.586383,0.697519,0.839578,2.931573,2.214240,1.312199,1.617275,0.446499,0.784029,-0.223457,0.578809,0.011168,0.015040,0.123539,1.882250,0.421126,1.071228,0.634774,4.075571,3.922233,1.855169,2.499380,1.075726,1.206433,-0.094022,0.492732,0.056410,0.106873,0.325162,0.721675,0.495381,0.712692,0.810219,2.962921,2.138245,1.353305,1.721170,0.533944,0.865091,-0.143094,0.484117,0.014904,0.042706,2
0.004904,0.000615,0.004432,0.000463,0.011961,0.002559,0.005103,0.003129,781.000000,0.840590,0.950122,0.774802,1.000000,110.669048,0.787037,43.357295,23.485424,86.514697,0.138885,1.441221,0.415823,1.237979,0.659669,3.850382,3.415782,1.810609,2.462550,0.796327,1.168094,-0.096584,0.478967,0.053466,0.045649,0.044913,3.349618,0.382713,2.701162,0.502070,10.436641,7.500947,2.382891,3.405473,1.503339,1.480724,-0.113626,0.581552,0.085126,0.015586,0.394192,0.510204,0.611425,0.656621,0.852326,2.884631,2.115803,1.269943,1.549305,0.401395,0.741982,-0.250646,0.599113,0.005209,0.018095,0.124957,1.690018,0.326698,1.278582,0.638896,3.949212,3.109505,1.819381,2.510305,0.920173,1.231570,-0.079306,0.446240,0.094545,0.125308,0.360436,0.635971,0.527959,0.673787,0.830551,2.915262,2.058535,1.307835,1.643774,0.486580,0.814939,-0.180104,0.527553,0.011904,0.025433,2
0.004437,0.000247,0.004132,0.000177,0.031656,0.029080,0.006495,0.012176,352.000000,0.492804,0.975069,0.733333,1.000000,68.183766,0.924154,22.783553,19.824891,81.444528,0.060026,2.382143,0.515056,2.375714,0.526408,6.560714,6.010599,2.198107,3.117450,0.984681,1.345281,-0.119881,0.586574,0.009239,0.008537,0.082041,4.992857,0.577822,5.913214,0.482796,6.300000,18.660000,2.446222,3.291294,2.340612,1.654478,-0.174006,0.682611,1.185354,0.523034,0.168505,0.860311,0.495467,0.852212,0.698863,5.208813,2.550003,1.632429,2.230778,0.444450,0.956068,-0.113067,0.484523,0.002477,0.003737,0.058855,3.711864,0.295039,2.515872,0.462830,6.483051,4.664967,2.084175,3.084261,1.512425,1.527024,-0.088263,0.522513,0.012247,0.033071,0.161417,1.028211,0.411249,0.872784,0.675860,5.231092,2.464603,1.641083,2.286583,0.523139,1.015348,-0.085589,0.430229,0.002365,0.005947,1
0.004540,0.000241,0.004171,0.000194,0.021149,0.014052,0.005066,0.006343,298.000000,0.738440,0.958199,0.809783,1.000000,66.870058,0.812961,23.928729,16.135590,80.143481,0.056769,1.646288,0.674359,1.804199,0.564012,7.550218,6.614290,2.286829,3.071474,0.646288,1.157171,-0.213849,0.728404,0.005633,0.015165,0.042085,4.510917,0.313781,3.240098,0.385143,5.978166,8.632711,2.354342,3.478443,1.444595,1.556443,-0.096660,0.546415,0.585412,1.636964,0.170058,0.806144,0.627439,1.085375,0.703495,5.317924,3.521352,1.688072,2.265750,0.411267,0.928616,-0.168345,0.584417,0.002742,0.004189,0.056705,2.508197,0.597142,1.568276,0.517358,7.699454,5.718415,2.253842,3.074170,1.023261,1.365227,-0.166153,0.664150,0.018235,0.026751,0.164766,0.975428,0.560776,1.114629,0.694079,5.345568,3.465964,1.714855,2.333776,0.524880,1.003791,-0.132108,0.530910,0.012194,0.002305,1
0.005073,0.000907,0.004511,0.000858,0.011125,0.002136,0.004735,0.002684,623.000000,0.712153,0.968896,0.671336,1.000000,96.568542,0.822391,34.389126,24.142002,-54.067418,0.195424,1.736243,0.379793,1.612536,0.709054,3.588235,3.600848,1.714329,2.255778,1.174454,1.171828,-0.128915,0.538196,0.103077,0.112042,0.057945,3.588235,0.338052,2.943488,0.529111,11.402277,7.200602,2.306001,3.308167,1.808770,1.514234,-0.085467,0.509424,0.025546,0.083309,0.648351,0.263883,0.677555,0.409450,0.918740,2.431391,1.372874,0.792881,0.939981,0.231848,0.499784,-0.280475,0.514338,0.034816,0.025597,0.172107,1.857759,0.398260,1.720306,0.653961,3.646552,3.741454,1.738352,2.312328,1.107146,1.238628,-0.097438,0.487306,0.151542,0.121971,0.629697,0.332699,0.605532,0.422852,0.906756,2.445026,1.354070,0.818707,0.985862,0.288641,0.554157,-0.234165,0.481086,0.019490,0.042631,2
0.004910,0.000877,0.004423,0.000609,0.013965,0.006884,0.005791,0.004918,1166.000000,0.759532,0.853587,0.580388,1.000000,165.195959,0.530478,53.103683,34.542356,-30.695506,0.255765,1.141872,0.438424,0.893653,0.768736,3.334975,2.874984,1.565814,2.037767,0.816466,1.021719,-0.164178,0.564436,0.031047,0.110355,0.187504,1.261084,0.600455,1.582796,0.729311,4.200985,5.051231,1.741951,2.271944,0.833123,1.058290,-0.147338,0.551239,0.094571,0.061687,0.608108,0.449206,0.549688,0.498095,0.899106,2.525314,1.545852,0.888866,1.093229,0.391412,0.600268,-0.243420,0.512405,0.023308,0.024912,0.231450,1.406080,0.334194,0.877031,0.732526,3.364821,2.735527,1.588221,2.121739,0.957282,1.116875,-0.108749,0.480427,0.183085,0.156668,0.585148,0.567632,0.444165,0.509067,0.882947,2.538671,1.474740,0.918143,1.152310,0.485916,0.670380,-0.179961,0.453143,0.048978,0.008810,2
0.008451,0.004159,0.005379,0.002946,0.011823,0.002137,0.005321,0.003079,614.000000,0.798213,0.968454,0.664502,1.000000,95.154329,0.834527,36.377924,21.913183,-58.037625,0.201124,1.551456,0.484650,1.375338,0.717205,3.792233,4.413144,1.780602,2.338173,1.038077,1.158684,-0.195837,0.640200,0.361754,0.329670,0.046357,3.066019,0.391683,2.566553,0.494468,10.246602,7.012974,2.300431,3.402938,1.276139,1.456955,-0.095632,0.538312,0.021391,0.137336,0.730078,0.490577,0.376573,0.374046,0.924970,2.348372,1.081949,0.652047,0.802356,0.451304,0.497742,-0.213535,0.420463,0.106778,0.041218,0.153531,2.251111,0.284088,1.379773,0.661413,3.917778,3.951017,1.829037,2.511494,1.425032,1.303500,-0.121665,0.539365,0.928567,0.590916,0.708860,0.560131,0.315438,0.388366,0.915599,2.363175,1.075206,0.685930,0.850191,0.509369,0.544181,-0.165657,0.380090,0.235116,0.192652,4
0.006085,0.001550,0.004725,0.001204,0.027894,0.022078,0.010778,0.016102,1546.000000,0.437370,0.965646,0.715079,1.000000,151.195959,0.838712,47.382776,42.610453,44.053758,0.109241,0.930299,0.750778,1.880593,0.746113,4.918919,6.532544,2.119480,2.697866,0.596764,1.006005,-0.285944,0.770545,0.026197,0.007887,0.191308,1.210526,0.858645,4.281875,0.704351,5.307255,15.916974,2.116110,2.675115,0.728657,1.105557,-0.356148,0.828401,0.438876,0.099469,0.594269,0.273031,0.865337,1.013756,0.920623,2.869377,3.781995,1.023456,1.196207,0.241500,0.495404,-0.511878,0.748905,0.012834,0.033261,0.083518,1.734802,0.540199,1.926292,0.653367,5.060030,5.796548,2.138199,2.938671,0.993581,1.238449,-0.152454,0.620236,0.133755,0.041893,0.557767,0.508661,0.756486,1.044419,0.890619,2.901977,3.669014,1.091560,1.337338,0.438258,0.635832,-0.378971,0.681834,0.028115,0.030355,2
0.009040,0.006383,0.005472,0.004066,0.014127,0.004876,0.005670,0.004338,683.000000,0.901023,0.948611,0.711458,1.000000,114.083261,0.648047,45.275140,19.639016,-87.849403,0.472393,1.357934,0.119485,0.942130,0.806644,2.664207,1.699051,1.078635,1.374421,1.083373,0.962840,-0.044092,0.257128,0.529321,0.270710,0.029228,4.819188,0.270959,3.512319,0.439541,8.343173,8.369317,2.429141,3.708673,1.975422,1.648564,-0.078349,0.511647,0.151580,0.112403,0.852842,0.274244,0.156449,0.162553,0.954868,2.138686,0.375969,0.365213,0.431345,0.260726,0.337561,-0.058169,0.159724,0.165835,0.400922,0.496124,1.164474,0.208324,0.980951,0.820938,2.629386,1.636768,1.034115,1.298859,0.938015,0.905977,-0.060109,0.307365,0.478845,0.724106,0.841239,0.318531,0.065541,0.170201,0.949955,2.145285,0.363212,0.384242,0.454276,0.301505,0.364596,-0.027361,0.112139,0.237728,0.224081,3
0.004711,0.000746,0.004368,0.000525,0.015197,0.005576,0.006144,0.005146,1716.000000,0.976001,0.852459,0.336735,1.000000,235.764502,0.384675,105.933154,23.068544,62.078315,0.606855,0.451836,0.533525,0.461668,0.893278,2.519751,1.481765,0.883681,1.080046,0.388903,0.620623,-0.249788,0.521120,0.014442,0.024058,0.047608,2.541927,0.665142,3.769705,0.595362,8.500347,12.639466,2.507830,3.389213,1.367189,1.389860,-0.215946,0.748830,0.278184,0.029862,0.762542,0.242130,0.511536,0.248481,0.938056,2.267744,0.749259,0.566663,0.683183,0.221673,0.419310,-0.226110,0.400491,0.003016,0.011356,0.616804,0.447785,0.494356,0.418580,0.894549,2.473101,1.318897,0.848265,1.037188,0.386857,0.613324,-0.208595,0.471012,0.010073,0.036343,0.742582,0.304047,0.405286,0.256273,0.928683,2.276822,0.718444,0.595739,0.727766,0.275681,0.467481,-0.157644,0.342781,0.014219,0.009381,2
0.004247,0.000131,0.004137,0.000107,0.023478,0.013998,0.005570,0.007361,365.000000,0.462709,0.970745,0.755694,1.000000,69.355339,0.926635,22.975457,20.367972,-14.404717,0.031119,4.498350,0.162852,2.703155,0.397723,8.452145,6.247710,2.316136,3.657266,1.519023,1.574471,-0.055838,0.435519,0.006167,0.007933,0.033276,4.537954,0.401491,3.814593,0.424582,6.795380,10.624797,2.487238,3.651902,1.715997,1.602614,-0.114634,0.599042,0.578400,1.891146,0.077309,1.953964,0.158382,1.163279,0.553372,7.797670,2.689384,1.880314,2.923663,0.814731,1.256975,-0.018308,0.229413,0.000894,0.002185,0.030606,5.209125,0.065854,2.795472,0.393132,8.562738,5.926672,2.286445,3.702799,1.878154,1.649509,-0.046605,0.402484,0.008631,0.008768,0.077533,1.982866,0.151664,1.166624,0.559017,7.811521,2.691802,1.885569,2.933309,0.854312,1.275560,-0.015538,0.211965,0.001215,0.001534,1
0.008164,0.005331,0.005379,0.003697,0.018556,0.006728,0.007372,0.006969,889.000000,0.903407,0.916495,0.657544,1.000000,129.740115,0.653573,52.118429,22.347565,-85.802969,0.599878,0.602180,0.023095,0.341522,0.869534,2.367847,0.630356,0.778320,0.978488,0.503991,0.711169,-0.017017,0.129815,0.525742,0.355521,0.030526,3.806540,0.440251,3.316388,0.447894,8.798365,9.779507,2.521082,3.711558,1.478213,1.533696,-0.103633,0.579075,0.417544,0.077121,0.866486,0.230123,0.074800,0.116250,0.960003,2.115342,0.267211,0.327705,0.386451,0.219853,0.305619,-0.040840,0.128662,0.181709,0.222137,0.634739,0.373418,0.128427,0.241908,0.885443,2.306962,0.481724,0.702163,0.872732,0.309325,0.628506,-0.029513,0.163987,0.235323,0.914866,0.861369,0.242299,0.050166,0.115048,0.957613,2.117299,0.267639,0.335690,0.394505,0.230928,0.319773,-0.023225,0.099410,0.081157,0.289629,3
0.005689,0.001925,0.004491,0.001328,0.019871,0.007667,0.006285,0.006474,757.000000,0.855958,0.978036,0.664035,1.000000,111.154329,0.756264,43.355256,22.416624,-56.434792,0.450952,1.184783,0.342806,0.732734,0.801217,2.765528,2.375147,1.158925,1.475468,0.920612,0.963934,-0.089226,0.370316,0.245602,0.106305,0.037229,3.740683,0.591034,4.209145,0.458938,10.324534,14.430392,2.588213,3.500476,1.476686,1.516381,-0.200980,0.738389,0.278466,0.222186,0.855021,0.288100,0.366818,0.227502,0.957015,2.171608,0.621908,0.383236,0.458016,0.275012,0.326724,-0.171651,0.287064,0.066951,0.043562,0.449252,1.377193,0.131878,0.597218,0.794212,2.703509,1.773496,1.125059,1.430912,1.075657,0.997126,-0.052936,0.280599,0.277378,0.164661,0.836865,0.359152,0.237450,0.235494,0.948118,2.177845,0.582824,0.413182,0.493616,0.339496,0.377031,-0.085155,0.207252,0.016206,0.081689,3
0.011564,0.007348,0.005030,0.003571,0.033879,0.029379,0.007441,0.014361,534.000000,0.636140,0.953571,0.736552,1.000000,89.012193,0.828225,30.076089,23.205928,-69.753775,0.083845,2.930649,0.460429,2.721959,0.581141,4.912752,7.931985,2.173314,3.036194,1.628906,1.425995,-0.132335,0.591520,0.365083,0.571184,0.139158,2.431767,0.774023,5.351090,0.628393,5.814318,19.086327,2.285954,3.014448,1.413790,1.364203,-0.255362,0.767481,1.049948,2.008333,0.824240,0.319765,0.691572,0.518377,0.953092,2.334478,1.753745,0.500625,0.598423,0.303754,0.345721,-0.431836,0.529884,0.124427,0.147550,0.062657,4.941176,0.112993,2.620653,0.484820,5.028133,6.175679,2.130251,3.156762,2.442998,1.660729,-0.088053,0.506525,0.525887,2.313728,0.799249,0.580448,0.459610,0.537064,0.936849,2.347251,1.567808,0.546937,0.670577,0.544572,0.435193,-0.294139,0.454380,0.350181,0.314031,5
0.004468,0.000305,0.004208,0.000203,0.028791,0.017701,0.006402,0.009582,416.000000,0.496028,0.926503,0.756364,1.000000,78.526912,0.826561,25.304765,21.972288,30.763985,0.072054,1.514368,0.788373,3.226483,0.607522,6.433908,10.119195,2.328606,3.026447,0.695031,1.173332,-0.279853,0.803057,0.005907,0.016614,0.031807,4.031609,0.550921,4.479679,0.442488,7.301724,13.923330,2.569231,3.671629,1.542831,1.545176,-0.149818,0.669674,0.488943,0.902531,0.191713,0.748207,0.661563,1.104740,0.723314,5.089243,3.673311,1.655847,2.206674,0.405213,0.915034,-0.167902,0.576772,0.002543,0.004699,0.067780,2.723684,0.681606,3.241300,0.513759,6.421053,8.362188,2.307404,3.077818,1.161184,1.391191,-0.201187,0.729025,0.030158,0.034885,0.185704,0.918159,0.593949,1.130496,0.708278,5.116561,3.604215,1.680524,2.273261,0.510870,0.989481,-0.129404,0.519588,0.002827,0.004252,1
0.008021,0.008241,0.006470,0.007241,0.011483,0.002304,0.005025,0.002845,683.000000,0.716908,0.981322,0.772624,1.000000,97.254834,0.889043,35.441736,24.708835,-69.638791,0.723653,1.092943,0.537071,0.176709,0.897092,2.476764,2.029150,0.716099,0.775891,0.984871,0.624913,-0.147736,0.427105,0.235462,0.083759,0.039498,2.721170,0.566624,3.180468,0.508969,10.693632,9.813195,2.456755,3.461468,1.146815,1.384884,-0.178330,0.703156,0.140076,0.040234,0.829155,0.493565,0.350545,0.379984,0.941797,2.251524,1.026372,0.462656,0.563229,0.464275,0.407816,-0.161420,0.306864,0.076615,0.232454,0.692532,1.516569,0.450772,0.028932,0.869554,2.471735,1.699493,0.761143,0.775675,1.325908,0.741880,-0.059832,0.292741,0.313082,0.227541,0.806440,0.676505,0.140264,0.393264,0.929507,2.260483,0.897246,0.502202,0.606952,0.629047,0.471050,-0.071242,0.209678,0.538899,0.273791,4
0.004779,0.001339,0.004573,0.001228,0.013624,0.003446,0.005725,0.003945,984.000000,0.788353,0.921348,0.657754,1.000000,127.053824,0.754084,46.416651,28.556570,69.039863,0.767815,0.438453,0.241038,0.289263,0.932962,2.243845,0.716624,0.537459,0.642232,0.406699,0.457695,-0.118800,0.286399,0.056305,0.022313,0.055814,2.777257,0.494354,2.647092,0.554901,10.186401,8.196204,2.389587,3.295335,1.372490,1.410059,-0.139985,0.626274,0.019897,0.068273,0.865322,0.277632,0.455882,0.255121,0.957792,2.183964,0.742853,0.374258,0.449521,0.264659,0.315830,-0.197657,0.306415,0.051593,0.034674,0.766876,0.481095,0.204908,0.296813,0.927782,2.235984,0.727884,0.529474,0.621632,0.444363,0.482516,-0.068891,0.220040,0.058725,0.017337,0.852018,0.347809,0.340568,0.263719,0.952258,2.190384,0.707065,0.398589,0.479027,0.330121,0.349854,-0.132044,0.255893,0.049100,0.062154,3
0.005556,0.001406,0.004419,0.000829,0.012181,0.002883,0.005121,0.003299,843.000000,0.828837,0.887368,0.616228,1.000000,125.154329,0.665630,46.377250,25.947603,-37.492113,0.172543,1.643836,0.588632,2.043252,0.688307,4.186301,6.315977,1.920206,2.555285,1.034153,1.200218,-0.207904,0.673745,0.075593,0.098485,0.050392,3.293151,0.495284,3.299983,0.523731,10.410959,9.754400,2.449129,3.432881,1.570944,1.486041,-0.115603,0.586720,0.095187,0.009323,0.711804,0.294371,0.755964,0.603129,0.927553,2.489445,2.118145,0.737538,0.877927,0.265981,0.470926,-0.393280,0.591058,0.020401,0.006727,0.116806,2.707763,0.353409,2.118740,0.598545,4.369863,5.621192,2.008209,2.818443,1.536624,1.395767,-0.097449,0.507118,0.107898,0.284871,0.688629,0.455574,0.633226,0.621054,0.913707,2.505654,2.028643,0.775498,0.952746,0.409234,0.543651,-0.298558,0.533110,0.037093,0.101109,2
0.013230,0.015827,0.005434,0.006794,0.020206,0.009812,0.006065,0.006894,483.000000,0.464878,0.977733,0.840000,1.000000,79.698485,0.932022,26.436130,23.405887,-21.764826,0.586922,1.463768,0.397145,1.214031,0.843971,2.782609,3.392355,1.006726,1.261966,1.239632,0.843302,-0.220035,0.517707,2.222759,1.023480,0.035170,3.458937,0.641433,5.026938,0.452694,8.502415,15.737917,2.593343,3.622168,1.287941,1.467140,-0.188928,0.729532,0.348622,0.254178,0.937064,0.184528,0.480698,0.177669,0.979083,2.104629,0.526149,0.203134,0.236703,0.180666,0.176548,-0.350939,0.309577,0.350119,0.175912,0.481318,2.652174,0.013513,1.344252,0.778242,2.880435,2.724835,1.161056,1.479128,2.105860,1.092764,-0.087259,0.355309,5.750197,4.745280,0.923421,0.315650,0.149959,0.185667,0.972485,2.109416,0.427020,0.232328,0.272860,0.307516,0.220716,-0.169031,0.221656,0.954526,0.723568,5
0.004999,0.002578,0.004379,0.001365,0.014676,0.008683,0.006852,0.006424,2396.000000,0.902172,0.849947,0.532444,1.000000,237.178716,0.530751,89.608684,38.655062,62.432139,0.804597,0.417283,0.646207,0.587923,0.941381,2.368299,1.941527,0.543391,0.647906,0.390974,0.410712,-0.384051,0.519012,0.035369,0.064681,0.221433,0.835952,0.783781,1.932924,0.796325,3.837800,6.896519,1.773013,2.193596,0.611598,0.911428,-0.295718,0.730033,0.049089,0.008208,0.948603,0.102697,0.658127,0.150197,0.985264,2.090562,0.498091,0.173107,0.199463,0.101060,0.135308,-0.445076,0.328495,0.062819,0.056337,0.769872,0.736373,0.413472,0.623778,0.918114,2.391477,1.774397,0.610514,0.732726,0.675473,0.526367,-0.252645,0.442713,0.081755,0.135306,0.940480,0.174174,0.435731,0.154336,0.980059,2.093093,0.443170,0.192692,0.222765,0.170650,0.170539,-0.303272,0.276668,0.082241,0.113741,2
0.005202,0.000864,0.004652,0.000803,0.015428,0.011667,0.006221,0.006319,856.000000,0.806504,0.963964,0.632668,1.000000,114.710678,0.803409,43.147363,25.509929,30.631256,0.206898,0.753298,0.682634,1.306523,0.790043,3.653034,3.778032,1.712014,2.073445,0.528987,0.900656,-0.271091,0.703978,0.024243,0.036624,0.346513,1.092348,0.830326,3.218970,0.781437,4.010554,11.783530,1.660813,2.049879,0.796917,0.992400,-0.379918,0.785906,0.339735,0.182256,0.458684,0.598818,0.702396,1.006070,0.866238,2.968419,3.425449,1.252734,1.535701,0.496622,0.725604,-0.323299,0.668557,0.008677,0.014101,0.168727,1.066092,0.544474,1.354926,0.727346,3.675287,3.179044,1.717318,2.194171,0.670060,1.044838,-0.153793,0.573458,0.043209,0.096126,0.421252,0.788842,0.617615,1.031474,0.835743,2.999368,3.337052,1.306221,1.649025,0.628674,0.834833,-0.235401,0.596919,0.040584,0.028473,3
0.007125,0.003334,0.005011,0.001873,0.013706,0.004822,0.005487,0.003973,662.000000,0.656442,0.966423,0.742985,1.000000,96.083261,0.882631,33.593024,25.341775,-23.796916,0.409861,0.755594,0.886347,2.528740,0.825949,3.471601,6.982412,1.464013,1.662984,0.583533,0.850562,-0.439627,0.817983,0.067371,0.034850,0.034160,2.468158,0.735304,4.759075,0.523317,9.080895,16.156967,2.637755,3.563954,1.024852,1.358251,-0.225579,0.772700,0.124346,0.080133,0.739037,0.256606,0.799211,0.638994,0.940005,2.460367,2.299369,0.686577,0.795313,0.236613,0.412685,-0.461809,0.616197,0.011633,0.026317,0.386602,1.423440,0.821056,2.697539,0.776906,3.412098,5.924693,1.482028,1.702315,1.064347,1.039666,-0.332769,0.764373,0.143875,0.044387,0.708858,0.486566,0.631237,0.659727,0.918740,2.476707,2.152341,0.734366,0.889533,0.442048,0.525947,-0.324426,0.539815,0.120705,0.098183,3
